deviceid,subscriberid,simid,devicephonenum,intro,duration,uid,uid_confirm,surveyor,supervisor,date,time,date_v,time_v,time_a,f2_a1,f2_a2,f2_a2_1,f2_a3,note_2,note_3,note_4,note_5,f2_a4,note_6,note_7,success,note_8,f2_a5,f2_a7,end_time,note_10,formdef_version,key,submissiondate,starttime,endtime,date_a,f2_a6
351971071174996,,,,,48,B02V23F0691,B02V23F0691,34.0,5,28-Mar-2019,12:17:14,Yes,Yes,,No,Yes,,No,,,,,,,,No,,Bijivar aavva Janavyu,,12:17:35,,1902241727,uuid:0e6942f4-310a-4426-9f19-2b33a7fc798e,,,,,
359940062108828,,,,,112,B02V23F0694,B02V23F0694,30.0,5,2-Mar-2019,13:48:19,Yes,Yes,,No,Yes,,Yes,,,,,No,,,Yes,,,28.065,14:09:51,,1902241727,uuid:0e7b04be-9e90-4d6d-ae74-37e2309bad91,,,,,
359940062775113,,,,,132,B06V77F2204,B06V77F2204,36.0,6,28-Feb-2019,12:37:51,Yes,Yes,,No,Yes,,Yes,,,,,No,,,Yes,,,29.212,13:01:26,,1902241727,uuid:0f4ad2ac-f0c8-48fa-a7ca-3bdd3d3ebbba,,,,,
869432027598171,,8991055171006387521f,,,728,B05V68F1893,B05V68F1893,15.0,2,24-Mar-2019,11:34:47,Yes,Yes,,No,Yes,,Yes,,,,,No,,,Yes,,,9.288,11:48:32,,1902241727,uuid:0f5525ac-a6c0-4728-afa2-7253b53c820b,,,,,
351971070952178,,,,,66,B02V25F0746,B02V25F0746,25.0,5,18-Mar-2019,11:13:23,Yes,Yes,,No,Yes,,Yes,,,,,No,,,Yes,,,22.286,11:25:56,,1902241727,uuid:0f92222e-4ce1-4824-89c4-057a8442e463,,,,,
351971070958266,,8991000901222570146,,,97,B04V47F1345,B04V47F1345,20.0,3,8-Mar-2019,13:13:50,Yes,Yes,,No,Yes,,Yes,,,,,Yes,,,Yes,,,0.8,13:14:29,,1902241727,uuid:0faf4d37-dc37-4139-a22f-0d9e1106fb2e,,,,,
359940062167519,,,,,169,B01V03F0089,B01V03F0089,14.0,1,27-Feb-2019,14:18:08,Yes,Yes,,No,Yes,,Yes,,,,,No,,,Yes,,,34.5,14:32:28,,1902241727,uuid:10028446-1280-4b2f-8ed1-598ac23a35cd,,,,,
351971070952285,,,,,87,B01V01F0020,B01V01F0020,24.0,1,25-Mar-2019,10:20:02,Yes,Yes,,No,Yes,,Yes,,,,,No,,,Yes,,,4.425,10:20:44,,1902241727,uuid:10496b33-bd13-410e-9875-a1bc87f88214,,,,,
352347086187639,,89918570100002858301,,,68,B03V33F0985,B03V33F0985,31.0,4,4-Apr-2019,10:44:06,Yes,Yes,,Yes,Yes,,Yes,,,,,Yes,,,Yes,,,3.1,10:44:28,,1902241727,uuid:10671869-4405-4187-8dbc-dd1389fc4865,,,,,
865207032330552,,89918570500020225195,,,99,B04V54F1491,B04V54F1491,,3,27-Mar-2019,13:07:03,Yes,Yes,,No,Yes,,Yes,,,,,No,,,Yes,,,10.046,13:16:02,,1902241727,uuid:106be066-6f4c-4601-abf8-1233b22b4bbf,,,,,
351971071174996,,,,,184,B02V14F0397,B02V14F0397,34.0,5,1-Mar-2019,13:13:26,Yes,Yes,,No,Yes,,Yes,,,,,No,,,Yes,,,12.112,13:28:56,,1902241727,uuid:1089de74-1d64-4017-979d-0116967ff07c,,,,,
359940060386368,,,,,176,B06V69F1936,B06V69F1936,22.0,6,13-Mar-2019,16:43:55,Yes,Yes,,No,Yes,,Yes,,,,,Yes,,,Yes,,,19.691,17:15:27,,1902241727,uuid:10946188-5a92-40b8-b3a1-2ce58f2b410a,,,,,
359940062108828,,,,,92,B02V20F0605,B02V20F0605,30.0,5,16-Mar-2019,12:04:21,Yes,Yes,,No,Yes,,Yes,,,,,No,,,Yes,,,7.001,12:17:30,,1902241727,uuid:10cbcad6-800e-46e1-b9fe-c92475832d03,,,,,
359940062167519,,,,,110,B01V12F0359,B01V12F0359,14.0,1,12-Mar-2019,12:35:23,Yes,Yes,,No,Yes,,Yes,,,,,No,,,Yes,,,10.9,12:44:21,,1902241727,uuid:10f7bd98-c933-46e0-ba2e-d7c14f128944,,,,,
351971070952178,,,,,86,B02V15F0430,B02V15F0430,25.0,5,14-Mar-2019,14:13:30,Yes,Yes,,No,Yes,,Yes,,,,,No,,,Yes,,,19.604,14:29:05,,1902241727,uuid:1145a183-8efd-44fa-9fc2-7518d44cf9d3,,,,,
359940062167519,,,,,138,B01V11F0321,B01V11F0321,14.0,1,26-Mar-2019,10:39:26,Yes,Yes,,No,Yes,,Yes,,,,,No,,,Yes,,,10.026,10:39:54,,1902241727,uuid:11aa0be3-8e19-4421-b7dd-2463bce74e85,,,,,
869432027598171,,8991055171006387521f,,,721,B05V61F1706,B05V61F1706,15.0,2,13-Mar-2019,14:31:47,Yes,Yes,,No,Yes,,Yes,,,,,No,,,Yes,,,12.818,14:45:14,,1902241727,uuid:11b6aca1-8544-44b9-97d4-f6855b48635f,,,,,
351971070952178,,,,,102,B02V19F0588,B02V19F0588,25.0,5,26-Mar-2019,12:45:16,Yes,Yes,,No,Yes,,Yes,,,,,Yes,,,Yes,,,17.799,13:17:37,,1902241727,uuid:11e8b95c-7055-49bc-9dbe-90a54f458b8c,,,,,
351971070952178,,,,,89,B02V17F0520,B02V17F0520,25.0,5,5-Apr-2019,11:50:41,Yes,Yes,,Yes,Yes,,Yes,,,,,No,,,Yes,,,4.342,12:12:54,,1902241727,uuid:121e96df-6d5c-455a-8c26-6cdfd64cd0ee,,,,,
359940062167519,,,,,190,B01V02F0064,B01V02F0064,14.0,1,30-Mar-2019,12:02:31,Yes,Yes,,No,Yes,,Yes,,,,,No,,,Yes,,,19.182,12:10:14,,1902241727,uuid:1240eaf2-107a-46c1-840c-fc04016cc7a0,,,,,
351971070952178,,,,,100,B02V21F0629,B02V21F0629,25.0,5,25-Feb-2019,10:18:36,Yes,Yes,,No,Yes,,Yes,,,,,No,,,Yes,,,19.924,10:32:51,,1902241727,uuid:1269af95-d44f-4010-a6be-bae44aef0c47,,,,,
359940060386368,,,,,80,B06V77F2205,B06V77F2205,22.0,6,30-Mar-2019,10:19:54,Yes,Yes,,No,Yes,,Yes,,,,,No,,,Yes,,,13.979,10:32:19,,1902241727,uuid:126c0380-448c-4b51-8d0c-b2fd3742d7c8,,,,,
359940060386368,,,,,102,B06V71F1990,B06V71F1990,22.0,6,26-Mar-2019,12:19:52,Yes,Yes,,No,Yes,,Yes,,,,,No,,,Yes,,,18.037,12:34:16,,1902241727,uuid:129f3995-cd1c-4180-8b2d-ea41f556d3d9,,,,,
351971070958266,,8991000901222570146,,,376,B04V43F1239,B04V43F1239,20.0,3,23-Mar-2019,14:39:45,Yes,Yes,,No,Yes,,Yes,,,,,No,,,No,,Revisit,,14:41:23,,1902241727,uuid:12f416c5-3441-45a1-9ff7-c0bb2aa007bf,,,,,
352347086187639,,89918570100002858301,,,147,B03V31F0935,B03V31F0935,28.0,4,24-Mar-2019,11:50:24,Yes,Yes,,Yes,Yes,,Yes,,,,,Yes,,,Yes,,,3.4,11:51:58,,1902241727,uuid:12f7608f-8bd2-4eb2-a511-234d2bb5f87f,,,,,
359940062782432,,89911283091600875966,,,284,B03V33F0977,B03V33F0977,19.0,4,7-Mar-2019,13:04:10,Yes,Yes,,No,Yes,,Yes,,,,,No,,,Yes,,,4.8,13:14:12,,1902241727,uuid:12fbb769-7615-402b-b965-79d8958c2112,,,,,
359940062782432,,89911283091600875966,,,205,B01V11F0327,B01V11F0327,19.0,1,20-Apr-2019,09:46:14,Yes,Yes,,Yes,Yes,,Yes,,,,,No,,,Yes,,,26.5,09:57:16,,1902241727,uuid:1300082b-e52c-4c22-9397-d220a2d9c598,,,,,
359940060386368,,,,,92,B06V75F2142,B06V75F2142,22.0,6,5-Apr-2019,10:55:14,Yes,Yes,,No,Yes,,Yes,,,,,No,,,Yes,,,14.448,11:07:08,,1902241727,uuid:13666dd3-5507-4de0-b959-14496bc9f22c,,,,,
869432027611032,,,,,108,B03V37F1103,B03V37F1103,13.0,4,3-Apr-2019,11:52:08,Yes,Yes,,Yes,Yes,,Yes,,,,,Yes,,,Yes,,,6.4,11:53:07,,1902241727,uuid:1379bf42-ef39-49e0-a0ef-2da146b0cdcc,,,,,
352347086187639,,89918570100002858301,,,62,B03V38F1135,B03V38F1135,,4,27-Mar-2019,11:24:24,Yes,Yes,,Yes,Yes,,Yes,,,,,Yes,,,Yes,,,18.2,11:24:50,,1902241727,uuid:138cd15d-d8ee-41c4-9c5d-b967640a6aea,,,,,
359940062782432,,89911283091600875966,,,96,B03V39F1157,B03V39F1157,19.0,4,12-Mar-2019,16:22:19,Yes,Yes,,No,Yes,,No,,,,,,,,No,,Bijivar avo tayre,,16:22:49,,1902241727,uuid:13a156cb-56c5-447e-baff-d6a04b494079,,,,,
351971071174996,,,,,554,B02V21F0644,B02V21F0644,34.0,5,25-Feb-2019,10:38:27,Yes,Yes,,No,Yes,,Yes,,,,,No,,,Yes,,,0.0,10:55:08,,1902241727,uuid:13a4ac6d-a083-4d90-b681-d8ba2806b809,,,,,
869432027578835,,,,,140,B04V51F1426,B04V51F1426,11.0,3,27-Feb-2019,13:12:08,Yes,Yes,,No,Yes,,Yes,,,,,Yes,,,Yes,,,6.129,13:40:48,,1902241727,uuid:13a6c3a1-0515-4fa9-b956-9b93ba0da8b6,,,,,
351971070952178,,,,,86,B02V26F0764,B02V26F0764,25.0,5,6-Mar-2019,18:25:59,Yes,Yes,,No,Yes,,No,,,,,,,,No,,Time nathi Aetle farmar na pade che,,18:26:44,,1902241727,uuid:140b64b5-c566-4837-8203-ec89a83c5ed5,,,,,
351971071022096,,,,,179,B03V36F1067,B03V36F1067,19.0,4,1-Apr-2019,11:36:21,Yes,Yes,,Yes,Yes,,Yes,,,,,No,,,Yes,,,9.0,11:44:33,,1902241727,uuid:14336dee-c537-45d5-8b97-c5e65af11ee3,,,,,
351971070954323,,,,,977,B05V63F1757,B05V63F1757,12.0,2,11-Mar-2019,11:06:58,Yes,Yes,,No,Yes,,Yes,,,,,No,,,Yes,,,6.755,11:21:50,,1902241727,uuid:14554b5e-836e-4f8a-b62a-8b50b08d18d8,,,,,
351971070952178,,,,,102,B02V22F0674,B02V22F0674,25.0,5,13-Apr-2019,10:39:15,Yes,Yes,,No,Yes,,Yes,,,,,No,,,Yes,,,4.949,10:47:32,,1902241727,uuid:1475f3f1-a9a1-4068-ac09-de5102d0649e,,,,,
359940060386368,,,,,104,B06V73F2077,B06V73F2077,22.0,6,23-Mar-2019,11:13:11,Yes,Yes,,No,Yes,,Yes,,,,,No,,,Yes,,,13.491,11:27:22,,1902241727,uuid:14812241-2558-4806-b06f-7d2cfc7d2944,,,,,
359940062108828,,,,,328,B02V26F0766,B02V26F0766,30.0,5,28-Mar-2019,10:50:03,Yes,Yes,,No,Yes,,Yes,,,,,No,,,Yes,,,8.624,10:50:43,,1902241727,uuid:14dc603b-4d7b-4f85-a78a-2949414f6dff,,,,,
359940062167519,,,,,185,B01V08F0224,B01V08F0224,14.0,1,29-Mar-2019,10:55:15,Yes,Yes,,No,Yes,,Yes,,,,,No,,,Yes,,,11.996,10:56:27,,1902241727,uuid:14e5fc4c-4a43-411a-ac7b-8968fd98c5dc,,,,,
359940062782622,,,,,93,B01V01F0002,B01V01F0002,10.0,5,22-Feb-2019,17:28:13,Yes,Yes,,No,No,,,,,,,,,,Yes,,,,17:28:59,,1902221101,uuid:14fe7796-238a-40e5-a982-839c888fb22e,,,,,
359940062775113,,,,,114,B06V75F2147,B06V75F2147,36.0,6,19-Mar-2019,09:41:56,Yes,Yes,,No,Yes,,Yes,,,,,No,,,Yes,,,26.047,09:58:16,,1902241727,uuid:1528a41c-854d-49cb-8e5c-0a1a2228281a,,,,,
359940062167519,,,,,138,B01V06F0168,B01V06F0168,14.0,1,3-Apr-2019,09:36:14,Yes,Yes,,No,Yes,,Yes,,,,,No,,,Yes,,,4.791,09:37:22,,1902241727,uuid:16223c9c-d259-41e7-b202-71da1145bd69,,,,,
351971070952178,,,,,97,B02V26F0764,B02V26F0764,25.0,5,28-Mar-2019,10:32:10,Yes,Yes,,Yes,Yes,,Yes,,,,,Yes,,,Yes,,,19.837,11:08:42,,1902241727,uuid:16362a2a-8029-4282-bf67-410560fa12e6,,,,,
359940062108828,,,,,115,B02V26F0765,B02v26f0765,30.0,5,10-Apr-2019,11:12:58,Yes,Yes,,Yes,Yes,,Yes,,,,,No,,,Yes,,,6.606,11:24:53,,1902241727,uuid:1650a943-9390-4100-b148-4afe40fedbdd,,,,,
00:6F:64:95:7C:3A,,,,,107,B03V36F1065,B03V36F1065,19.0,4,8-Apr-2019,09:59:34,Yes,Yes,,Yes,Yes,,Yes,,,,,No,,,Yes,,,8.3,10:08:10,,1902241727,uuid:16f29d76-cfb6-454b-870b-5b65c1eab418,,,,,
359940062775113,,,,,116,B06V77F2200,B06V77F2200,36.0,6,28-Feb-2019,12:18:28,Yes,Yes,,No,Yes,,Yes,,,,,No,,,Yes,,,17.309,12:32:55,,1902241727,uuid:16f6bf82-5b29-4e86-baeb-3e488b4ecec2,,,,,
359940062167519,,,,,123,B01V12F0362,B01V12F0362,14.0,1,12-Mar-2019,13:37:30,Yes,Yes,,No,Yes,,Yes,,,,,Yes,,,Yes,,,11.661,13:43:55,,1902241727,uuid:17f09e97-798f-4979-8567-8da88adda5e4,,,,,
359940062782432,,89911283091600875966,,,194,B03V37F1100,B03V37F1100,19.0,4,16-Mar-2019,11:00:17,Yes,Yes,,No,Yes,,Yes,,,,,No,,,Yes,,,5.2,11:12:16,,1902241727,uuid:1818b8c7-f34a-4671-b239-d868b368df62,,,,,
359940062167519,,,,,234,B01V02F0057,B01V02F0057,14.0,1,7-Mar-2019,12:59:15,Yes,Yes,,No,Yes,,Yes,,,,,No,,,Yes,,,12.103,13:27:58,,1902241727,uuid:181a299f-9140-4792-8601-abd6709fe594,,,,,
351971070958266,,8991000901222570146,,,275,B04V45F1277,B04V45F1277,20.0,3,5-Mar-2019,11:27:16,Yes,Yes,,No,Yes,,Yes,,,,,Yes,,,Yes,,,2.117,11:38:39,,1902241727,uuid:1829e09f-4403-435a-b38e-4b503a4b283d,,,,,
869432027578835,,,,,240,B04V43F1237,B04V43F1237,11.0,3,25-Feb-2019,13:45:06,Yes,Yes,,No,Yes,,Yes,,,,,Yes,,,Yes,,,4.334,14:17:54,,1902241727,uuid:18ceedaa-5ad2-4c44-8ded-2bfc2df1323d,,,,,
351971070890097,,,,,86,B01V09F0243,B01V09F0243,21.0,1,1-Mar-2019,19:43:31,Yes,Yes,,No,Yes,,No,,,,,,,,No,,Fari avo tyare,,19:44:24,,1902241727,uuid:18f88272-9d9c-4169-9089-143bb9621ea6,,,,,
351971071048356,,,,,259,B05V62F1738,B05V62F1738,26.0,2,7-Mar-2019,11:40:48,Yes,Yes,,No,Yes,,Yes,,,,,No,,,Yes,,,6.608,12:00:55,,1902241727,uuid:191393d9-528d-4c2b-a05f-b211d92a1cbd,,,,,
351971070952178,,,,,122,B02V21F0645,B02V21F0645,25.0,5,19-Mar-2019,12:04:03,Yes,Yes,,No,Yes,,Yes,,,,,No,,,Yes,,,12.262,12:14:26,,1902241727,uuid:19353022-ad09-4a3e-9711-ee842f433a92,,,,,
359940062108828,,,,,179,B02V19F0576,B02v19f0576,30.0,5,9-Apr-2019,13:10:16,Yes,Yes,,Yes,Yes,,Yes,,,,,No,,,Yes,,,25.987,13:30:33,,1902241727,uuid:19394844-143a-483a-9b8d-74e041065181,,,,,
351971070952285,,,,,135,B01V02F0042,B01V02F0042,24.0,1,7-Mar-2019,15:08:56,Yes,Yes,,Yes,Yes,,No,,,,,,,,No,,Biji var,,15:10:43,,1902241727,uuid:19431087-5b27-4104-b160-6ff1971cf97d,,,,,
359940062066059,,,,,124,B06V79F2260,B06V79F2260,27.0,6,6-Mar-2019,16:29:08,Yes,Yes,,No,Yes,,Yes,,,,,No,,,Yes,,,6.47,16:41:16,,1902241727,uuid:197d7bba-48ca-4e27-8a17-0717a8ca6057,,,,,
351971070958266,,8991000901222570146,,,118,B04V55F1528,B04V55F1528,20.0,3,5-Apr-2019,19:05:30,Yes,Yes,,No,Yes,,Yes,,,,,No,,,No,,Revisit,,19:06:36,,1902241727,uuid:197f74aa-9489-4f49-9523-e67c4670ad03,,,,,
865596032669757,,,,,88,B01V12F0340,B01V12F0340,18.0,1,26-Mar-2019,11:39:18,Yes,Yes,,No,Yes,,No,,,,,,,,No,,Fari var mulakat,,11:39:49,,1902241727,uuid:19957a8a-8493-424f-a32f-5d00e6253661,,,,,
351971070952285,,,,,98,B01V08F0238,B01V08F0238,24.0,1,15-Mar-2019,11:45:55,Yes,Yes,,No,Yes,,Yes,,,,,No,,,Yes,,,7.26,11:55:22,,1902241727,uuid:199ad762-874f-45ac-886b-442769c02810,,,,,
359940062775113,,,,,153,B06V76F2152,B06V76F2152,36.0,6,24-Mar-2019,14:46:54,Yes,Yes,,No,Yes,,Yes,,,,,No,,,Yes,,,8.619,14:58:28,,1902241727,uuid:199c371d-8a83-4d19-b4ed-47439575b632,,,,,
351971071058785,,,,,119,B04V48F1371,B04V48F1371,16.0,3,15-Mar-2019,11:41:58,Yes,Yes,,No,Yes,,Yes,,,,,Yes,,,Yes,,,2.824,11:42:55,,1902241727,uuid:19a20a1a-1615-4c05-8b57-9133e53c6a49,,,,,
869432027578835,,,,,157,B04V55F1522,B04V55F1522,11.0,3,6-Mar-2019,11:18:58,Yes,Yes,,No,Yes,,Yes,,,,,Yes,,,Yes,,,2.621,11:40:54,,1902241727,uuid:19b9650d-cbc5-4049-baaa-fc6a9c8ab80b,,,,,
865207032330552,,89918570500020225195,,,219,B04V47F1354,B04V47F1354,,3,15-Mar-2019,09:35:10,Yes,Yes,,No,Yes,,Yes,,,,,No,,,Yes,,,7.617,09:46:38,,1902241727,uuid:19c8f7e4-f4e6-4ce1-be03-4ad15f1fbc91,,,,,
359940060386368,,,,,90,B06V77F2213,B06V77F2213,22.0,6,30-Mar-2019,13:09:01,Yes,Yes,,No,Yes,,Yes,,,,,No,,,Yes,,,12.085,13:22:46,,1902241727,uuid:19faac2d-3956-44cb-9907-1215b8e52d1b,,,,,
351971070952178,,,,,84,B02V21F0650,B02V21F0650,25.0,5,17-Apr-2019,08:33:01,Yes,Yes,,No,Yes,,Yes,,,,,No,,,Yes,,,14.546,08:43:11,,1902241727,uuid:1a0bb4c4-13e8-4273-8a20-909cebe7835b,,,,,
359940062782432,,89911283091600875966,,,120,B03V28F0850,B03V28F0850,19.0,4,2-Mar-2019,12:34:24,Yes,Yes,,No,Yes,,Yes,,,,,No,,,Yes,,,42.5,12:57:22,,1902241727,uuid:1a59ba8f-ab82-41ae-be69-d3ef98ebe49a,,,,,
351971070952178,,,,,83,B02V21F0649,B02V21F0649,25.0,5,3-Apr-2019,09:34:35,Yes,Yes,,No,Yes,,Yes,,,,,No,,,Yes,,,32.134,09:50:56,,1902241727,uuid:1a5bb809-0137-464b-a2e0-983c80cdd612,,,,,
359940062167519,,,,,127,B01V11F0302,B01V11F0302,14.0,1,9-Apr-2019,10:55:57,Yes,Yes,,No,Yes,,Yes,,,,,No,,,Yes,,,21.902,10:56:35,,1902241727,uuid:1a6278f3-9ad0-4331-867a-30a9c7667c74,,,,,
351971070952178,,,,,88,B02V18F0545,B02V18F0545,25.0,5,8-Mar-2019,15:25:41,Yes,Yes,,No,Yes,,Yes,,,,,No,,,Yes,,,16.91,15:37:24,,1902241727,uuid:1a686c00-bf4b-4848-a3bf-12455374e9d7,,,,,
869432027598171,,8991055171006387521f,,,181,B05V60F1685,B05V60F1685,15.0,2,9-Mar-2019,10:54:56,Yes,Yes,,No,Yes,,Yes,,,,,No,,,Yes,,,14.46,11:08:47,,1902241727,uuid:1a9e8b49-7ca7-48c2-ade7-83cdc6b71466,,,,,
869432027578835,,,,,235,B04V50F1398,B04V50F1398,11.0,3,2-Mar-2019,14:27:46,Yes,Yes,,No,Yes,,Yes,,,,,No,,,Yes,,,6.677,14:41:37,,1902241727,uuid:1ab54aec-f3f2-4fb9-b459-dc68e48beebf,,,,,
359940062782432,,89911283091600875966,,,163,B03V34F1005,B03V34F1005,19.0,4,24-Mar-2019,13:57:21,Yes,Yes,,No,Yes,,Yes,,,,,Yes,,,Yes,,,5.6,14:15:11,,1902241727,uuid:1ab64cb3-a671-4cb9-b1b2-c31a2d641ad4,,,,,
359940062782432,,89911283091600875966,,,84,B01V11F0299,B01V11F0299,21.0,1,16-Apr-2019,12:32:34,Yes,Yes,,No,Yes,,Yes,,,,,Yes,,,Yes,,,21.2,12:41:34,,1902241727,uuid:1af55a13-19b9-4077-9699-d6d2ae999970,,,,,
865596032669757,,,,,163,B01V10F0280,B01V10F0280,18.0,1,4-Mar-2019,19:06:15,Yes,Yes,,No,Yes,,No,,,,,,,,No,,Fari var mulakat,,19:07:30,,1902241727,uuid:1b673388-2d6d-468d-ba18-66419671edf1,,,,,
359940062782432,,89911283091600875966,,,106,B03V36F1062,B03V36F1062,19.0,4,25-Mar-2019,12:37:40,Yes,Yes,,No,Yes,,Yes,,,,,No,,,Yes,,,6.9,12:47:20,,1902241727,uuid:1b708cdf-73ff-4456-9bba-a63a90eb3e3d,,,,,
352347086187639,,89918570100002858301,,,80,B03V28F0828,B03V28F0828,13.0,4,15-Apr-2019,11:18:58,Yes,Yes,,Yes,Yes,,Yes,,,,,Yes,,,Yes,,,5.1,11:19:27,,1902241727,uuid:1b87716e-331b-48b7-9ce5-b618868b033e,,,,,
351971070952178,,,,,80,B02V26F0769,B02V26F0769,25.0,5,28-Mar-2019,12:01:37,Yes,Yes,,No,Yes,,No,,,,,,,,No,,Farmar pase Time nathi Aetle,,12:02:28,,1902241727,uuid:1bb41abe-9b3f-47b1-8c94-d742e9be51b8,,,,,
359940062782432,,89911283091600875966,,,83,B01V01F0026,B01V01F0026,19.0,1,18-Apr-2019,11:06:28,Yes,Yes,,Yes,Yes,,Yes,,,,,No,,,Yes,,,7.5,11:07:14,,1902241727,uuid:1bb61d25-7436-43ec-824a-418f1006d6cb,,,,,
359940062782432,,89911283091600875966,,,268,B03V39F1174,B03V39F1174,19.0,4,4-Mar-2019,13:51:54,Yes,Yes,,No,Yes,,Yes,,,,,Yes,,,Yes,,,2.1,14:03:07,,1902241727,uuid:1bbad614-244c-467e-b1b5-6a86b054f6ab,,,,,
351971070954323,,,,,543,B05V64F1787,B05V64F1787,12.0,2,27-Feb-2019,10:37:52,Yes,Yes,,No,Yes,,Yes,,,,,No,,,Yes,,,11.85,10:56:25,,1902241727,uuid:1c02b897-736b-49d2-bccc-9752a326d8bc,,,,,
865596032669757,,,,,329,B01V09F0239,B01V09F0239,18.0,1,1-Mar-2019,13:59:01,Yes,Yes,,No,Yes,,Yes,,,,,No,,,Yes,,,1.092,14:34:42,,1902241727,uuid:1c200073-1641-49c4-81d2-81c0ca04b66c,,,,,
869432027598171,,8991055171006387521f,,,202,B05V68F1909,B05V68F1909,15.0,2,5-Apr-2019,11:15:03,Yes,Yes,,Yes,Yes,,No,,,,,,,,No,,Khedute na padi. Ras nathi mobile seva bandh karvi,,11:17:36,,1902241727,uuid:1c44d1ae-f24a-433a-869d-92cc88506003,,,,,
869432027611032,,,,,86,B03V34F1012,B03V34F1012,,4,5-Mar-2019,14:27:50,Yes,Yes,,No,Yes,,Yes,,,,,Yes,,,Yes,,,9.9,14:28:19,,1902241727,uuid:1d2b8e9e-f176-4ec0-8f9d-15152c32c425,,,,,
359940062775113,,,,,240,B06V75F2128,B06V75F2128,36.0,6,19-Mar-2019,11:16:43,Yes,Yes,,No,Yes,,Yes,,,,,No,,,Yes,,,34.441,11:58:06,,1902241727,uuid:1d53ae30-f102-44a0-88e5-fd7059ca90b4,,,,,
351971070952285,,,,,142,B01V05F0143,B01V05F0143,24.0,1,28-Feb-2019,12:09:23,Yes,Yes,,No,Yes,,Yes,,,,,No,,,Yes,,,16.199,12:27:43,,1902241727,uuid:1d90a370-d37f-4084-8466-48b3c1aeaa22,,,,,
359940062108828,,,,,135,B02V25F0744,B02V25F0744,30.0,5,5-Mar-2019,14:06:36,Yes,Yes,,No,No,,,,,,,,,,Yes,,,7.267,14:22:47,,1902241727,uuid:1dbb9f5b-4e6a-4659-9df7-938586c04458,,,,,
351971070952178,,,,,87,B02V25F0740,B02V25F0740,25.0,5,29-Mar-2019,11:17:49,Yes,Yes,,No,Yes,,Yes,,,,,No,,,Yes,,,8.895,11:25:58,,1902241727,uuid:1dd7e4b1-0019-4709-8ecf-e9ec2fdfa893,,,,,
351971071058785,,,,,112,B04V49F1389,B04V49F1389,16.0,3,10-Apr-2019,14:59:06,Yes,Yes,,Yes,Yes,,No,,,,,,,,No,,Rivijit,,14:59:52,,1902241727,uuid:1dfb764d-0683-4b37-a1fd-a65fca4720d3,,,,,
351971070952178,,,,,88,B02V17F0528,B02V17F0528,25.0,5,10-Apr-2019,11:16:55,Yes,Yes,,Yes,Yes,,Yes,,,,,No,,,Yes,,,13.676,11:29:44,,1902241727,uuid:1e04e2e2-212d-45b8-81e7-d927544f7f87,,,,,
359940062108828,,,,,95,B02V15F0437,B02V15F0437,30.0,5,19-Apr-2019,11:05:57,Yes,Yes,,Yes,Yes,,Yes,,,,,No,,,Yes,,,12.302,11:06:34,,1902241727,uuid:1e09e9c4-cd70-4205-9b52-66afbb0539ec,,,,,
351971071174996,,,,,257,B02V14F0392,B02V14F0392,34.0,5,30-Mar-2019,09:48:48,Yes,Yes,,No,Yes,,Yes,,,,,No,,,Yes,,,15.601,09:49:09,,1902241727,uuid:1ea5f675-0ab6-4dc3-afd5-56fb4a43b7d9,,,,,
359940062066059,,,,,216,B06V80F2309,B06V80F2309,27.0,6,14-Mar-2019,12:54:28,Yes,Yes,,No,Yes,,Yes,,,,,No,,,Yes,,,11.577,13:11:43,,1902241727,uuid:1ec69ebf-ffd9-4de5-94ed-1043c1b4d793,,,,,
359940062775113,,,,,162,B06V75F2127,B06V75F2127,36.0,6,1-Apr-2019,10:10:38,Yes,Yes,,No,Yes,,Yes,,,,,No,,,Yes,,,14.244,10:29:15,,1902241727,uuid:1ee60b08-faab-4f82-aeea-81e730d51b5a,,,,,
359940060386368,,,,,77,B06V71F1994,B06V71F1994,22.0,6,4-Apr-2019,11:07:01,Yes,Yes,,Yes,Yes,,Yes,,,,,No,,,Yes,,,51.368,11:26:57,,1902241727,uuid:1efe8295-ab47-4372-8aa8-572e1069f1fc,,,,,
359940062066059,,,,,98,B06V74F2114,B06V74F2114,27.0,6,1-Mar-2019,14:53:37,Yes,Yes,,No,Yes,,Yes,,,,,No,,,Yes,,,6.614,15:03:51,,1902241727,uuid:1f0006e4-ab5f-4674-b12e-1bfb4786a466,,,,,
351971070952178,,,,,91,B02V14F0403,B02V14F0403,25.0,5,23-Mar-2019,15:07:51,Yes,Yes,,No,Yes,,Yes,,,,,No,,,Yes,,,5.932,15:25:01,,1902241727,uuid:1f123beb-460c-4095-bf1f-37114ea52799,,,,,
359940062782432,,89911283091600875966,,,143,B03V34F1016,B03V34F1016,,4,24-Mar-2019,12:21:15,Yes,Yes,,No,Yes,,Yes,,,,,No,,,Yes,,,7.1,12:32:05,,1902241727,uuid:1f43e68a-741c-42f4-930e-6c20d31c27a0,,,,,
865207032330552,,89918570500020225195,,,101,B04V54F1505,B04V54F1505,,3,14-Mar-2019,13:58:15,Yes,Yes,,No,Yes,,Yes,,,,,No,,,Yes,,,2.702,14:04:29,,1902241727,uuid:1f5f0256-9c22-4661-b8a8-19cb1b94d2cc,,,,,
