Id,consent,SII_1,SII_1_other,SII_1_reason,SII_2,SII_2_unit,SII_2_unit_other,SII_3_1,SII_3_2,SII_3_2_other,SII_3_1_sub,SII_3_2_sub,SII_4_1,SII_4_2,SII_4_2_other,LoginDate,LoginStartTime,LoginEndTime,LoginDate_Last,LoginStartTime_Last,LoginEndTime_Last,SII_5,SII_6_1_UREA,SII_6_2_UREA,SII_6_3_UREA,SII_6_3_other_UREA,SII_6_4_UREA,SII_6_4_other_UREA,SII_7_1_UREA,SII_7_2_UREA,SII_7_3_UREA,SII_6_1_DAP,SII_6_2_DAP,SII_6_3_DAP,SII_6_3_other_DAP,SII_6_4_DAP,SII_6_4_other_DAP,SII_7_1_DAP,SII_7_2_DAP,SII_7_3_DAP,SII_6_1_MOP,SII_6_2_MOP,SII_6_3_MOP,SII_6_3_other_MOP,SII_6_4_MOP,SII_6_4_other_MOP,SII_7_1_MOP,SII_7_2_MOP,SII_7_3_MOP,SII_6_1_ZINC,SII_6_2_ZINC,SII_6_3_ZINC,SII_6_3_other_ZINC,SII_6_4_ZINC,SII_6_4_other_ZINC,SII_7_1_ZINC,SII_7_2_ZINC,SII_7_3_ZINC,SII_6_1_NPK,SII_6_2_NPK,SII_6_3_NPK,SII_6_3_other_NPK,SII_6_4_NPK,SII_6_4_other_NPK,SII_7_1_NPK,SII_7_2_NPK,SII_7_3_NPK,FKT_1,FKT_2,FKT_3
B04V43F1230,1,1,,,30,1,,20,1,,0,,1,2,,9-8-2018,10:36:38,10:37:36,,,,1,0,,,,,,,,,1,6,5,,3,,1,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,0,,
B04V43F1231,1,1,,,35,1,,3,1,,0,,1,2,,20-8-2018,11:59:58,12:1:8,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,BAROBAR J CHHE MAHITI/BADHI JAGIYA AEK SARKHO KAPAS NA HOY KOIK NE MOTO THAI GYO HOY KAPAS KOI NE NANO HOY TO AE MUJAB MAHITI MOKALO.
B04V43F1233,1,1,,,2,2,,2,1,,0,,1,2,,18-8-2018,12:8:12,12:9:23,,,,1,0,,,,,,,,,1,1,5,,3,,1,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,1,5,
B04V43F1234,1,1,,,20,1,,3,1,,0,,1,2,,9-8-2018,16:6:36,16:8:40,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,
B04V43F1237,1,1,,,45,1,,6,1,,0,,1,2,,17-8-2018,9:54:0,9:55:23,17-8-2018,9:55:55,9:56:4,1,1,75,1,,,,1,,,1,75,1,,,,1,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,1,5,
B04V43F1238,1,1,,,25,1,,10,1,,0,,1,2,,9-8-2018,10:50:50,10:52:38,,,,1,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,1,5,
B04V43F1239,1,0,,,,,,,,,,,,,,7-8-2018,11:40:56,11:41:47,7-8-2018,16:36:33,16:36:38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,REPORT NATHI MALIYO REPORT KYARE MALSE..
B04V43F1240,1,0,,,,,,,,,,,,,,17-8-2018,10:7:19,10:9:18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,
B04V43F1243,1,1,,,2,2,,10,1,,0,,1,2,,16-8-2018,9:47:22,10:24:33,,,,1,1,1,5,,3,,1,,,1,1,5,,3,,1,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,1,5,
B04V43F1248,1,1,,,1,2,,2.5,1,,0,,1,2,,20-8-2018,10:27:12,10:27:28,,,,1,0,,,,,,,,,1,1,5,,3,,1,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,1,4,
B04V44F1249,1,1,,,35,1,,4,1,,0,,1,2,,20-8-2018,10:47:35,10:49:23,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,
B04V44F1250,1,1,,,45,1,,1,2,,0,,1,1,,8-8-2018,15:45:53,15:47:1,,,,1,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,1,5,
B04V44F1251,1,1,,,55,1,,2.5,1,,0,,1,2,,17-8-2018,12:17:7,12:18:57,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,
B04V44F1253,1,1,,,1,1,,20,1,,0,,1,2,,8-8-2018,9:32:2,9:33:25,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,
B04V44F1254,1,1,,,45,1,,2,2,,0,,1,2,,9-8-2018,11:47:0,11:48:18,,,,1,0,,,,,,,,,1,3,5,,3,,1,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,1,5,J CHE AE BAROBAR J MAHITI AAVE CHHE.
B04V44F1259,1,1,,,3,2,,1.5,2,,0,,1,1,,18-8-2018,15:32:24,15:33:39,,,,1,1,27,1,,,,1,,,1,40,1,,,,1,,,1,45,1,,,,1,,,0,,,,,,,,,0,,,,,,,,,1,5,AAPDI MAHITI SARI CHHE/PELA NA KAPAS PAK KARTA ATEYAR NA KAPAS NO PAK BHU J SARO CHHE..AA REPORT MUJAB KARIYU CHHE.
B04V44F1260,1,0,,,,,,,,,,,,,,8-8-2018,10:50:51,10:51:16,8-8-2018,10:51:27,10:52:20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,
B04V44F1261,1,1,,,45,1,,4,2,,,,1,2,,7-8-2018,10:55:44,10:57:7,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,REPORT NATHI MALIYO AETLE REPORT JOIAE CHHE
B04V44F1263,1,0,,,,,,,,,,,,,,10-8-2018,9:49:58,9:50:9,10-8-2018,9:50:14,9:50:49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,NA
B04V44F1264,1,1,,,2,2,,7,1,,0,,1,2,,17-8-2018,12:8:28,12:8:56,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,
B04V44F1265,1,0,,,,,,,,,,,,,,8-8-2018,10:44:1,10:50:39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,
B04V44F1266,1,1,,,45,1,,15,1,,,,1,2,,7-8-2018,11:16:28,11:17:36,7-8-2018,11:17:57,11:18:9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,NA
B04V44F1267,1,1,,,2,2,,3,1,,0,,1,2,,20-8-2018,10:29:18,10:30:9,20-8-2018,11:35:15,11:35:40,1,1,2.5,5,,3,,1,,,1,1.5,5,,2,,1,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,1,5,
B04V44F1268,1,1,,,42,1,,19,1,,,,1,2,,7-8-2018,12:13:57,12:15:58,,,,1,0,,,,,,,,,1,4,5,,3,,1,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,1,5,GAM MA GHANA EVA KHEDUT CHHE JEMNA KHETAR MA PURTU UTPADAN NATHI THATU TO TAME EVA KHEDUTO NE PAN MARGDARSAN AAPO ANE AMARA BIJA PLOT NI JAMIN CHAKAS NI KARI NE EMNI PAN MAHITI AAPO EVI BHALAMAN CHHE
B04V44F1271,1,1,,,25,1,,7,2,,,,1,2,,7-8-2018,10:47:57,10:49:59,,,,1,1,2,5,,3,,1,,,1,3,5,,3,,1,,,0,,,,,,,,,0,,,,,,,,,1,2,5,,3,,1,,,1,5,
B04V44F1273,1,1,,,45,1,,15,1,,0,,1,2,,20-8-2018,10:40:27,10:41:29,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,
B04V45F1275,1,1,,,1,2,,2.5,1,,0,,0,,,10-8-2018,12:26:4,12:26:44,,,,1,1,1,5,,2,,1,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,1,5,NA
B04V45F1276,1,1,,,70,1,,6,1,,0,,1,2,,8-8-2018,15:34:27,15:36:29,,,,1,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,1,3,
B04V45F1277,1,1,,,80,1,,3,1,,0,,1,1,,17-8-2018,12:21:46,12:22:32,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,
B04V45F1281,1,1,,,1,2,,12,1,,0,,1,2,,16-8-2018,11:30:27,11:31:44,,,,1,1,1,5,,3,,1,,,0,,,,,,,,,1,2,5,,3,,1,,,0,,,,,,,,,0,,,,,,,,,1,5,
B04V45F1284,1,1,,,30,1,,6,1,,0,,1,2,,9-8-2018,10:59:56,11:2:41,9-8-2018,11:52:49,11:53:35,1,0,,,,,,,,,1,2,5,,3,,1,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,1,5,
B04V45F1287,1,1,,,40,1,,4,1,,0,,1,2,,16-8-2018,14:59:1,15:0:27,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
B04V45F1289,1,1,,,25,1,,20,1,,0,,1,1,,7-8-2018,15:45:15,15:45:54,,,,1,1,6,5,,3,,1,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,1,5,
B04V45F1290,1,1,,,45,1,,2,1,,0,,1,2,,9-8-2018,10:44:55,10:46:57,,,,1,1,25,1,,,,1,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,1,5,
B04V45F1293,1,1,,,45,1,,2,2,,0,,1,2,,17-8-2018,12:23:27,12:25:23,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,
B04V45F1294,1,1,,,2,2,,5,1,,0,,0,,,17-8-2018,12:11:45,12:13:8,17-8-2018,12:14:27,12:14:41,1,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,1,5,AAPDI MAHITI MUJAB UPAGOY KARIYO CHHE PAN VARSAD NATHI TO SU KARVU..
B04V45F1295,1,1,,,45,1,,5,1,,0,,1,2,,9-8-2018,15:43:47,15:44:57,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,
B04V45F1296,1,1,,,45,1,,3,1,,0,,1,2,,16-8-2018,11:1:22,11:2:41,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,
B04V45F1298,1,1,,,30,1,,1.5,1,,0,,1,2,,9-8-2018,10:6:46,10:7:26,,,,1,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,1,5,MAHITI DHIME DHIME BOLE TO VADHARE SAMAJ PADE
B04V45F1299,1,1,,,45,1,,15,1,,,,1,2,,7-8-2018,11:44:54,11:46:4,,,,1,1,3,5,,3,,1,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,1,5,
B04V45F1300,1,-98,KAPAS NO PAK SUKAI GYO TO,,2,2,,5,1,,0,,1,2,,9-8-2018,12:13:52,12:16:15,9-8-2018,12:18:41,12:19:6,1,0,,,,,,,,,0,,,,,,,,,1,1,5,,3,,1,,,0,,,,,,,,,0,,,,,,,,,1,5,
B04V45F1301,1,1,,,1,2,,4,1,,0,,1,2,,20-8-2018,10:31:21,10:31:41,,,,1,0,,,,,,,,,1,1,5,,3,,1,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,1,4,
B04V45F1303,1,1,,,1,2,,5,1,,0,,1,2,,18-8-2018,10:35:31,10:37:17,20-8-2018,11:43:6,11:43:18,1,1,2,5,,3,,1,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,1,3,
B04V46F1310,1,1,,,45,1,,4,1,,0,,1,2,,9-8-2018,11:56:57,11:58:15,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,
B04V46F1311,1,1,,,45,1,,4,1,,,,1,2,,7-8-2018,12:6:53,12:8:40,,,,1,0,,,,,,,,,1,2,5,,2,,1,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,1,5,
B04V46F1312,1,1,,,2,2,,1,2,,0,,1,2,,16-8-2018,11:40:39,11:41:25,,,,1,0,,,,,,,,,1,1,5,,3,,1,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,1,5,NA
B04V46F1313,1,1,,,45,1,,3,1,,0,,1,2,,20-8-2018,11:45:33,11:46:36,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,BARABAR CHE MATHITI
B04V46F1314,1,1,,,20,1,,2,1,,0,,1,2,,20-8-2018,10:31:40,10:32:37,,,,1,0,,,,,,,,,1,2,5,,3,,1,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,1,5,
B04V46F1316,1,1,,,45,1,,12,1,,0,,1,2,,8-8-2018,11:12:43,11:13:34,,,,1,0,,,,,,,,,1,5,5,,2,,1,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,1,5,
B04V46F1317,1,1,,,60,1,,1,2,,0,,1,2,,20-8-2018,16:53:3,16:54:16,,,,1,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,1,4,
B04V46F1321,1,1,,,45,1,,1.5,1,,0,,1,2,,17-8-2018,11:28:4,11:28:53,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,
B04V46F1322,1,1,,,50,1,,8,1,,0,,1,2,,18-8-2018,14:47:11,14:47:26,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,
B04V46F1323,1,1,,,25,1,,3,1,,,,1,2,,7-8-2018,12:0:8,12:1:59,,,,1,1,1,5,,2,,0,3,1,1,0.5,5,,3,,0,3,2,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,1,5,
B04V46F1324,1,1,,,45,1,,10,1,,0,,0,,,16-8-2018,11:41:13,11:42:21,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,
B04V46F1326,1,1,,,2,2,,5,1,,0,,1,1,,17-8-2018,11:40:1,11:41:12,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,
B04V46F1327,1,1,,,30,1,,7,1,,0,,1,2,,7-8-2018,15:44:25,15:46:28,,,,1,1,2,5,,3,,1,,,1,2,5,,3,,1,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,1,4,
B04V46F1328,1,1,,,1,2,,7,1,,0,,1,1,,16-8-2018,10:32:0,10:34:3,16-8-2018,10:34:14,10:38:11,1,1,1,5,,3,,1,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,1,1,REPORT JALDI AAPO TO KHABAR PADE JAMIN MA SU NAKHVU
B04V46F1330,1,1,,,35,1,,10,1,,0,,1,2,,9-8-2018,15:36:37,15:38:41,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,
B04V46F1332,1,1,,,35,1,,2,1,,0,,1,2,,10-8-2018,10:48:24,10:49:40,,,,1,0,,,,,,,,,1,30,1,,,,1,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,1,5,BAROBAR J CHHE TMARI MAHITI.
B04V46F1333,1,1,,,45,1,,3,1,,0,,1,1,,17-8-2018,10:21:3,10:22:3,,,,1,1,3,5,,2,,1,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,1,5,
B04V47F1335,1,0,,,,,,,,,,,,,,9-8-2018,9:49:51,9:52:6,9-8-2018,10:32:7,10:32:12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,
B04V47F1338,1,0,,VARSHD NATHI NE KAPAS SARO THATO NATHI AETALE KAPAS NU VAVETAR KARYU NATHI,,,,,,,,,,,,10-8-2018,16:8:6,16:10:48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,
B04V47F1339,1,1,,,1,2,,5,1,,0,,1,2,,8-8-2018,15:41:11,15:42:51,,,,1,0,,,,,,,,,1,2,5,,3,,1,,,1,3,5,,3,,1,,,0,,,,,,,,,0,,,,,,,,,1,5,SARI CHE MAHITI
B04V47F1340,1,1,,,40,1,,10,1,,0,,0,,,10-8-2018,10:39:54,10:40:52,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,AAPDI MAHITI KHUB J SARAS CHHE ANE AAPSDI SANSTHA KHUB SARAS KAM KARE CHHE.
B04V47F1342,1,1,,,40,1,,2,1,,0,,1,1,,18-8-2018,11:29:44,11:30:5,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,
B04V47F1343,1,1,,,30,1,,1.5,1,,0,,1,2,,10-8-2018,17:8:29,17:10:15,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,
B04V47F1344,1,1,,,2,2,,5,1,,0,,1,2,,18-8-2018,16:15:50,16:16:12,,,,1,0,,,,,,,,,1,1,5,,3,,1,,,1,1,5,,3,,1,,,0,,,,,,,,,0,,,,,,,,,1,5,
B04V47F1345,1,0,,,,,,,,,,,,,,20-8-2018,10:15:25,10:15:56,20-8-2018,11:15:27,11:15:31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,
B04V47F1346,1,0,,,,,,,,,,,,,,10-8-2018,11:38:8,11:40:16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,KAPAS VAVIYO NATHI TO SU KEHVU.
B04V47F1348,1,1,,,1,2,,8,1,,0,,1,2,,16-8-2018,15:58:20,16:0:9,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,
B04V47F1349,1,1,,,45,1,,4,1,,0,,1,2,,16-8-2018,11:30:14,11:30:44,,,,1,1,30,1,,,,1,,,1,35,1,,,,1,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,1,5,
B04V47F1352,1,1,,,60,1,,5,1,,0,,1,2,,16-8-2018,15:28:4,15:30:13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B04V47F1353,1,1,,,45,1,,10,1,,0,,0,,,9-8-2018,11:55:59,11:57:55,,,,1,0,,,,,,,,,1,5,5,,3,,1,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,1,4,NA
B04V47F1355,1,0,,,,,,,,,,,,,,9-8-2018,11:16:26,11:20:19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,
B04V48F1358,1,1,,,1,2,,8,1,,0,,1,2,,8-8-2018,11:13:14,11:14:46,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,
B04V48F1359,1,1,,,45,1,,2,1,,0,,1,2,,16-8-2018,10:43:13,10:44:40,,,,1,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,1,4,
B04V48F1360,1,1,,,45,1,,12,1,,0,,1,2,,20-8-2018,10:46:12,10:46:51,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,
B04V48F1361,1,1,,,45,1,,5,1,,0,,1,2,,16-8-2018,11:27:16,11:27:42,,,,1,0,,,,,,,,,1,2,5,,3,,1,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,1,5,
B04V48F1362,1,1,,,1,2,,5,1,,0,,1,2,,9-8-2018,15:36:48,15:37:51,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,
B04V48F1364,1,1,,,37,1,,4,1,,0,,1,2,,7-8-2018,15:36:58,15:38:1,,,,1,1,60,1,,,,1,,,1,40,1,,,,1,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,1,5,
B04V48F1365,1,1,,,45,1,,4,1,,0,,1,2,,18-8-2018,11:2:20,11:2:43,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,
B04V48F1366,1,1,,,2,2,,3,1,,0,,1,2,,18-8-2018,10:24:41,10:26:19,,,,1,1,1.5,5,,3,,1,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,1,4,
B04V48F1367,1,1,,,1,2,,7.5,1,,0,,1,2,,10-8-2018,15:17:45,15:18:51,,,,1,0,,,,,,,,,1,1,5,,3,,1,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,1,5,
B04V48F1369,1,1,,,40,1,,7,1,,0,,1,2,,11-8-2018,10:55:45,10:56:37,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
B04V48F1370,1,1,,,2,2,,7,1,,0,,1,2,,16-8-2018,16:18:53,16:19:50,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,
B04V48F1371,1,1,,,40,1,,40,1,,0,,1,2,,17-8-2018,16:40:17,16:41:37,20-8-2018,11:36:38,11:36:52,1,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,1,5,
B04V48F1374,1,1,,,45,1,,12,1,,0,,0,,,17-8-2018,15:4:19,15:5:46,,,,1,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,1,5,VARSAD VAGAR SU KARVU...
B04V48F1375,1,0,,PANI NATHI MATE KAI J NATHI VAVIYU ANE KAI VAVVA NA PAN NATHI,,,,,,,,,,,,9-8-2018,16:7:16,16:11:22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,
B04V48F1376,1,1,,,50,1,,4.50,1,,0,,1,2,,10-8-2018,10:47:3,10:48:1,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,
B04V49F1377,1,-98,KAPAS SUKAY GAYO,,60,1,,15,1,,0,,0,,,9-8-2018,11:42:53,11:43:54,,,,1,0,,,,,,,,,1,15,5,,3,,1,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,1,5,
B04V49F1379,1,-98,PAK BALI GAYO CHE,,20,1,,2,1,,0,,1,2,,9-8-2018,10:53:27,10:55:35,,,,1,0,,,,,,,,,1,1,5,,3,,1,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,1,5,
B04V49F1380,1,1,,,45,1,,1,2,,0,,1,2,,8-8-2018,11:43:31,11:45:14,,,,1,0,,,,,,,,,1,30,1,,,,1,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,1,5,
B04V49F1382,1,0,,JIRA VADU KHETAR HATU AETALE TAYA MAGFALI NU VAVETAR KARYU CHE AETALE KAPAS NU VAVETAR NATHI KARYU,,,,,,,,,,,,16-8-2018,9:44:3,9:46:44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,BAVU SARI CHE MAHITI
B04V49F1383,1,1,,,45,1,,12,1,,0,,0,,,10-8-2018,16:10:25,16:11:23,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,NA
B04V49F1389,1,1,,,40,1,,2,1,,0,,1,3,,18-8-2018,16:14:47,16:16:45,,,,1,0,,,,,,,,,1,40,1,,,,1,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,1,4,
B04V49F1390,1,1,,,25,1,,4,1,,0,,1,2,,8-8-2018,16:25:58,16:32:51,,,,1,0,,,,,,,,,1,40,1,,,,1,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,1,5,
B04V49F1395,1,1,,,30,1,,14,1,,0,,1,2,,20-8-2018,11:19:32,11:20:19,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
B04V50F1396,1,0,,,,,,,,,,,,,,10-8-2018,16:7:30,16:8:8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
B04V50F1398,1,1,,,33,1,,5,1,,0,,1,2,,9-8-2018,10:47:54,10:49:27,9-8-2018,10:51:15,10:51:33,1,0,,,,,,,,,1,2,5,,3,,1,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,1,5,
B04V50F1399,1,1,,,35,1,,3,2,,0,,1,2,,7-8-2018,16:59:38,17:0:54,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,
B04V50F1400,1,1,,,40,1,,3,1,,0,,1,2,,16-8-2018,15:12:30,15:14:19,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,
B04V50F1401,1,1,,,45,1,,4,1,,0,,0,,,8-8-2018,16:55:33,16:56:53,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,
B04V50F1402,1,1,,,1,2,,3,1,,0,,1,2,,9-8-2018,10:42:55,10:43:50,,,,1,0,,,,,,,,,1,1,5,,3,,1,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,1,5,
B04V50F1403,1,0,,BAKALU PAAK NU VAVETAR KARIYU CHHE,,,,,,,,,,,,17-8-2018,12:43:20,12:43:44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
B04V50F1404,1,0,,,,,,,,,,,,,,17-8-2018,12:27:29,12:28:8,20-8-2018,11:25:57,11:26:0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,
B04V50F1405,1,1,,,40,1,,2.5,1,,0,,0,,,18-8-2018,9:42:36,9:44:26,,,,1,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,1,5,
B04V50F1408,1,1,,,40,2,,3,1,,0,,1,2,,17-8-2018,15:57:30,15:58:32,20-8-2018,11:33:19,11:33:31,1,1,1,5,,3,,1,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,1,5,
B04V50F1409,1,1,,,7,1,,3,1,,0,,1,1,,11-8-2018,10:10:8,10:12:6,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,KT MATHI 10 VAR CALL AAVE CHHE AE 1 J VAR AAVE TO SARU
B04V50F1411,1,1,,,40,1,,2,1,,0,,1,-98,DRIP IRREGATION,9-8-2018,15:37:21,15:38:29,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,
