uid,reject_why,consent,consent_no,cultivated_cotton,reported_area_bigha,reported_cotton_area,irrigation_el,harvested_cotton,number_harvests,yield_kg,nonsurveyed_plots,harv_nsplot,harv_all_nsplot_kg,aplots_count,harv_aplot,harv_all_aplot_kg,harv_total_kg,selling_cotton,cotton_sales,cotton_sold_kg,unsold_cotton,storage_locations,storage_own_house,storage_own_godown,storage_neighbor_godown,storage_market_warehouse,storage_other,storage_dk,other_storage_location,planned_sale_time_1,planned_sale_time_2,planned_sale_time_3,planned_sale_time_4,cotton_stored_kg,knowledge_1,knowledge_2,knowledge_3,knowledge_4,knowledge_5,knowledge_6_1,knowledge_6_2,knowledge_6_3,knowledge_6_4,knowledge_6_5,knowledge_6_1_1,knowledge_6_2_1,knowledge_6_3_1,knowledge_6_4_1,knowledge_6_5_1,knowledge_7_1,knowledge_7_2,knowledge_7_3,knowledge_7_4,knowledge_7_5,knowledge_7_6,knowledge_7_7,knowledge_7_8,knowledge_7_9,knowledge_7_10,info_tv,info_mobile_phone,info_gov_extension,info_ngo,info_farmers,info_agro_shops,info_traders,info_radio,info_krushi_mela,info_newspaper,info_other,other_info_source,trust_tv,trust_mobile_phone,trust_gov_extension,trust_ngo,trust_farmers,trust_agro_shops,trust_traders,trust_radio,trust_krushi_mela,trust_newspaper,trust_other,primary_info_source,other_primary_source,phone_info_sources,phone_info_kt,phone_info_iffco_kisaan,phone_info_reliance_foundation,phone_info_local_kvk,phone_info_dk,phone_info_other,other_phone_info,call_frequency,days_called,phone_service_start,willingness_to_experiment,experimented_2018,experiments_2018,expriment_bore_well,expriment_new_fertilizer,experiment_fert_quantity,experiment_pesticide,experiment_machinery,experiment_intercropping,experiment_seed_variety,experiment_drip_irrigation,experiment_organic,experiment_land_prep,experiment_new_crop,experiment_fencing,experiment_other,experiment_dk,experiment_refuse,other_experiment,exp_reason,exp_reason_observation,exp_reason_gov,exp_reason_subsidy,exp_reason_rec,exp_reason_info_source,exp_reason_self,exp_reason_other,exp_reason_dk,exp_reason_refuse,other_exp_reason,starttime,total_sale_revenue,expected_storage_revenue,total_sold_stored,mapped_surveyed_plot,consent_mapping,cotton_partial,mapping_complete,form_merge
B01V02F0050,,Yes,,Yes,,7.0,Yes,Yes,4.0,1660.0,0.0,No,0.0,,No,0.0,1660.0,Yes,2.0,1660.0,No,,,,,,,,,,,,,0.0,,,DAP,,Ammonium Sulphate/SSP/Gypsum/Chirodi,No,No,No,No,No,,,,,,No,No,No,No,No,,,,,,Yes,Yes,Yes,No,Yes,No,No,No,Yes,No,No,,low,medium,low,,medium,,,,low,,,,Pote,1,Yes,No,No,No,No,No,,,,,would try it after observing others and/or learning from other sources,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005.0,,1660.0,,,,,master only (1)
B01V02F0056,,No,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1)
B01V02F0057,,Yes,,Yes,,10.0,Yes,Yes,3.0,980.0,0.0,No,0.0,,No,0.0,980.0,Yes,1.0,980.0,No,,,,,,,,,,,,,0.0,Potash,NPK grade fertilizer,DAP,,,No,No,No,No,No,,,,,,No,No,No,No,No,,,,,,Yes,Yes,No,No,Yes,Yes,No,No,No,No,No,,low,medium,,,very high,low,,,,,,mobile phone based information,,1 .d,Yes,No,No,No,Yes,No,,Once a week,8,Since June /Sowing cotton 2018,would try it after observing others and/or learning from other sources,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1110.0,,980.0,Yes,Yes,No,Yes,matched (3)
B01V02F0060,,No,.o,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1)
B01V02F0061,,Yes,,Yes,7.0,7.0,Yes,Yes,2.0,1000.0,1.0,Yes,1400.0,,No,0.0,2400.0,Yes,2.0,2400.0,No,,,,,,,,,,,,,0.0,Nitrogen,,DAP,,,Yes,No,No,No,No,at the time of sowing with Basal fertilizers,,,,,,,,,,,,,,,No,Yes,No,No,Yes,Yes,No,No,No,No,No,,,very high,,,very high,very high,,,,,,,Potano anubhav,1,Yes,No,No,No,No,No,,,.,,would try it after observing others and/or learning from other sources,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2270.0,,2400.0,Yes,Yes,No,Yes,matched (3)
B01V02F0062,,Yes,,No,,,,,,,0.0,No,0.0,,No,0.0,0.0,,,,,,,,,,,,,,,,,,,,DAP,DAP,,Yes,Yes,Yes,No,No,,,,,,No,No,No,No,No,,,,,,No,Yes,No,No,Yes,No,No,No,No,No,No,,,very low,,,medium,,,,,,,,Potano anubhav,1,Yes,No,No,No,No,No,,,.,,would try it after observing others and/or learning from other sources,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,No,Yes,matched (3)
B01V02F0063,,Yes,,Yes,45.0,,Yes,Yes,3.0,2000.0,1.0,No,0.0,,No,0.0,2000.0,Yes,2.0,2000.0,No,,,,,,,,,,,,,0.0,Nitrogen,Murate of Potash (MOP),DAP,,,No,No,No,No,No,,,,,,No,No,No,No,No,,,,,,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,No,No,,medium,low,,low,very high,medium,,,low,,,other farmers,,1,Yes,No,No,No,No,No,,,.,,would try it after observing others and/or learning from other sources,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2270.0,,2000.0,Yes,Yes,No,Yes,matched (3)
B01V02F0064,,Yes,,Yes,20.0,20.0,No,No,,,2.0,Yes,100.0,,No,0.0,100.0,Yes,1.0,100.0,No,,,,,,,,,,,,,0.0,,DAP,DAP,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,No,Yes,No,No,No,No,No,No,,,low,,,high,,,,,,,,Potato anubhav,.d,No,No,No,No,Yes,No,,Once a week,.d,Before 2018,would try it after observing others and/or learning from other sources,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.0,,100.0,Yes,Yes,No,Yes,matched (3)
B01V03F0065,,Yes,,Yes,2.5,2.5,Yes,Yes,2.0,240.0,1.0,Yes,240.0,,No,0.0,480.0,Yes,1.0,480.0,No,,,,,,,,,,,,,0.0,,,DAP,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,No,Yes,No,No,No,No,No,No,,,very high,,,very high,,,,,,,,Potano anubhav,1 4,Yes,No,No,Yes,No,No,,,,,would try it after observing others and/or learning from other sources,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,970.0,,480.0,Yes,Yes,No,Yes,matched (3)
B01V03F0066,,Yes,,Yes,12.5,12.5,Yes,Yes,2.0,1600.0,0.0,No,0.0,,No,0.0,1600.0,Yes,1.0,1600.0,No,,,,,,,,,,,,,0.0,Nitrogen,,DAP,,,Yes,Yes,Yes,Yes,No,,at the time of sowing with Basal fertilizers,30 days after sowing,,,No,No,No,No,No,,,,,,No,Yes,No,No,Yes,No,No,No,No,No,No,,,very high,,,high,,,,,,,mobile phone based information,,1,Yes,No,No,No,No,No,,,.,,would try it after observing others and/or learning from other sources,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1200.0,,1600.0,Yes,Yes,No,Yes,matched (3)
B01V03F0067,,Yes,,Yes,,7.5,No,Yes,3.0,900.0,0.0,No,0.0,,No,0.0,900.0,Yes,3.0,900.0,No,,,,,,,,,,,,,0.0,,,DAP,,,No,No,No,No,No,,,,,,No,No,No,No,No,,,,,,No,Yes,No,No,Yes,Yes,No,No,No,No,No,,,very high,,,very high,high,,,,,,other farmers,,.d,No,No,No,No,Yes,No,,Twice a month,.d,Before 2018,would try it immediately,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3510.0,,900.0,,,,,master only (1)
B01V03F0068,,Yes,,Yes,,27.0,No,Yes,1.0,2000.0,1.0,Yes,800.0,,No,0.0,2800.0,Yes,2.0,2800.0,No,,,,,,,,,,,,,0.0,,,DAP,DAP,,Yes,No,No,No,No,at the time of sowing with Basal fertilizers,,,,,Yes,No,No,No,No,at the time of sowing with Basal fertilizers,,,,,No,Yes,No,No,Yes,No,No,No,No,No,No,,,high,,,very high,,,,,,,other farmers,,.d,No,No,No,No,Yes,No,,More than once a week,8,Before 2018,would try it immediately,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2041.0,,2800.0,Yes,Yes,No,Yes,matched (3)
B01V03F0069,,Yes,,Yes,5.0,5.0,No,Yes,2.0,340.0,5.0,Yes,560.0,,No,0.0,900.0,Yes,1.0,900.0,No,,,,,,,,,,,,,0.0,,,DAP,,,No,No,No,No,No,,,,,,No,No,No,No,No,,,,,,No,Yes,No,No,No,No,No,No,No,No,No,,,low,,,,,,,,,,,Amari jate,.d,No,No,No,No,Yes,No,,More than once a week,.d,Since March/Holi 2018,would not try new practices or technology even after observing others,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1100.0,,900.0,Yes,Yes,Yes,Yes,matched (3)
B01V03F0070,,Yes,,Yes,10.0,10.0,No,Yes,1.0,180.0,1.0,Yes,100.0,,No,0.0,280.0,Yes,1.0,280.0,No,,,,,,,,,,,,,0.0,Nitrogen,,DAP,,,No,Yes,No,No,No,,at the time of sowing with Basal fertilizers,,,,No,No,No,No,No,,,,,,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,,high,very high,,medium,very high,,,,,,,mobile phone based information,,1,Yes,No,No,No,No,No,,,.,,would try it after observing others and/or learning from other sources,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1050.0,,280.0,Yes,Yes,No,Yes,matched (3)
B01V03F0071,,Yes,,Yes,5.0,5.0,No,Yes,2.0,160.0,0.0,No,0.0,,No,0.0,160.0,Yes,1.0,160.0,No,,,,,,,,,,,,,0.0,Nitrogen,DAP,DAP,,,No,No,No,No,No,,,,,,No,No,No,No,No,,,,,,Yes,Yes,No,No,No,No,No,No,No,No,No,,medium,medium,,,,,,,,,,,Pote,1,Yes,No,No,No,No,No,,,,,would try it after observing others and/or learning from other sources,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1180.0,,160.0,Yes,Yes,No,Yes,matched (3)
B01V03F0072,,Yes,,Yes,20.0,20.0,Yes,Yes,2.0,1600.0,2.0,Yes,1800.0,,No,0.0,3400.0,No,,0.0,Yes,1,Yes,No,No,No,No,No,,March,,,,3400.0,Nitrogen,,DAP,Sulphur fertilizer,Sulphur fertilizer,,,,,,,,,,,,,,,,,,,,,No,Yes,No,No,Yes,Yes,No,No,Yes,No,No,,,very high,,,very high,very high,,,very high,,,other farmers,,1 4,Yes,No,No,Yes,No,No,,,,,would try it immediately,Yes,8,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,,4,No,No,No,Yes,No,No,No,No,No,,,,1200.0,3400.0,Yes,Yes,No,Yes,matched (3)
B01V03F0073,,Yes,,Yes,,10.0,No,Yes,2.0,600.0,2.0,Yes,2460.0,,No,0.0,3060.0,Yes,1.0,3060.0,No,,,,,,,,,,,,,0.0,,DAP,,,,Yes,Yes,No,Yes,No,at the time of sowing with Basal fertilizers,30 days after sowing,,,,No,No,No,No,No,,,,,,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,No,No,,low,medium,,very high,very high,high,,,low,,,mobile phone based information,,1,Yes,No,No,No,No,No,,,,,would try it after observing others and/or learning from other sources,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1100.0,,3060.0,Yes,Yes,No,Yes,matched (3)
B01V03F0074,,Yes,,Yes,,7.5,Yes,Yes,2.0,500.0,2.0,Yes,700.0,,No,0.0,1200.0,Yes,1.0,700.0,Yes,2,No,Yes,No,No,No,No,,,March,,,500.0,,,DAP,,,Yes,No,No,No,No,at the time of sowing with Basal fertilizers,,,,,No,No,No,No,No,,,,,,Yes,Yes,No,No,Yes,Yes,No,No,Yes,Yes,No,,high,very high,,,medium,high,,,low,medium,,agro dealers,,.d,No,No,No,No,Yes,No,,Once a week,8,Since June /Sowing cotton 2018,would try it after observing others and/or learning from other sources,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1100.0,1100.0,1200.0,Yes,Yes,Yes,Yes,matched (3)
B01V03F0076,,Yes,,Yes,10.0,10.0,Yes,Yes,2.0,1000.0,1.0,Yes,600.0,,No,0.0,1600.0,Yes,1.0,1600.0,No,,,,,,,,,,,,,0.0,Nitrogen,,20-20-20,,Ammonium Sulphate/SSP/Gypsum/Chirodi,Yes,Yes,No,No,No,30 days after sowing,multiple times through the season,,,,No,No,No,No,No,,,,,,No,Yes,No,No,Yes,Yes,No,No,No,No,No,,,high,,,very high,high,,,,,,other farmers,,1 4,Yes,No,No,Yes,No,No,,,,,would try it immediately,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1100.0,,1600.0,Yes,Yes,No,Yes,matched (3)
B01V03F0077,,Yes,,Yes,10.0,6.0,No,Yes,2.0,900.0,1.0,No,0.0,,No,0.0,900.0,Yes,1.0,900.0,No,,,,,,,,,,,,,0.0,Nitrogen,Murate of Potash (MOP),DAP,,,Yes,Yes,Yes,Yes,No,,at the time of sowing with Basal fertilizers,,,,No,No,No,No,No,,,,,,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,No,No,,medium,very high,medium,,very high,very low,,,low,,,mobile phone based information,,1,Yes,No,No,No,No,No,,,.,,would try it after observing others and/or learning from other sources,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1045.0,,900.0,Yes,Yes,Yes,Yes,matched (3)
B01V03F0079,,Yes,,Yes,22.5,12.5,No,Yes,1.0,600.0,0.0,No,0.0,,No,0.0,600.0,Yes,1.0,600.0,No,,,,,,,,,,,,,0.0,Nitrogen,Murate of Potash (MOP),DAP,,,No,No,No,No,No,,,,,,No,No,No,No,No,,,,,,No,Yes,No,No,Yes,No,No,No,No,No,No,,,very high,,,high,,,,,,,mobile phone based information,,1,Yes,No,No,No,No,No,,,.,,would try it after observing others and/or learning from other sources,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1100.0,,600.0,Yes,Yes,Yes,Yes,matched (3)
B01V03F0080,,Yes,,Yes,5.0,5.0,No,Yes,2.0,200.0,1.0,No,0.0,,No,0.0,200.0,Yes,1.0,200.0,No,,,,,,,,,,,,,0.0,,,DAP,,,No,No,No,No,No,,,,,,No,No,No,No,No,,,,,,No,Yes,No,No,Yes,Yes,No,No,No,No,No,,,very high,,,very high,medium,,,,,,mobile phone based information,,1,Yes,No,No,No,No,No,,,,,would try it after observing others and/or learning from other sources,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1080.0,,200.0,Yes,Yes,No,Yes,matched (3)
B01V03F0081,,Yes,,Yes,5.0,5.0,Yes,Yes,5.0,1140.0,0.0,No,0.0,,No,0.0,1140.0,Yes,5.0,1140.0,No,,,,,,,,,,,,,0.0,,DAP,DAP,,,Yes,Yes,Yes,Yes,No,,,at the time of sowing with Basal fertilizers,,,No,No,No,No,No,,,,,,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,No,No,,medium,medium,medium,,high,low,low,,,,,,Pote,1,Yes,No,No,No,No,No,,,.,,would try it after observing others and/or learning from other sources,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000.0,,1140.0,Yes,Yes,No,Yes,matched (3)
B01V03F0082,,Yes,,Yes,5.0,5.0,No,Yes,2.0,300.0,0.0,No,0.0,,No,0.0,300.0,Yes,2.0,300.0,No,,,,,,,,,,,,,0.0,Nitrogen,,DAP,,,No,No,No,No,No,,,,,,No,No,No,No,No,,,,,,No,Yes,No,No,Yes,No,No,No,No,No,No,,,very high,,,very high,,,,,,,mobile phone based information,,1,Yes,No,No,No,No,No,,,.,,would try it after observing others and/or learning from other sources,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2200.0,,300.0,Yes,Yes,No,Yes,matched (3)
B01V03F0083,,Yes,,Yes,10.0,10.0,No,Yes,2.0,500.0,0.0,No,0.0,,No,0.0,500.0,Yes,1.0,500.0,No,,,,,,,,,,,,,0.0,,,DAP,,,No,No,No,No,No,,,,,,No,No,No,No,No,,,,,,No,Yes,No,No,No,No,No,No,No,No,No,,,medium,,,,,,,,,,,Pote,1,Yes,No,No,No,No,No,,,.,,would try it after observing others and/or learning from other sources,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.0,,500.0,Yes,Yes,No,Yes,matched (3)
B01V03F0084,,Yes,,Yes,40.0,40.0,No,Yes,3.0,5000.0,6.0,Yes,2380.0,,No,0.0,7380.0,Yes,4.0,7380.0,No,,,,,,,,,,,,,0.0,Nitrogen,,DAP,,Sulphur fertilizer,Yes,No,Yes,No,No,at the time of sowing with Basal fertilizers,,at the time of sowing with Basal fertilizers,,,No,No,No,No,No,,,,,,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,No,,low,medium,low,,high,medium,,,,,,,Amari jate,1,Yes,No,No,No,No,No,,,.,,would try it after observing others and/or learning from other sources,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4350.0,,7380.0,Yes,Yes,No,Yes,matched (3)
B01V03F0086,,Yes,,Yes,17.5,17.5,No,Yes,1.0,400.0,2.0,Yes,700.0,,No,0.0,1100.0,Yes,2.0,1100.0,No,,,,,,,,,,,,,0.0,Nitrogen,Murate of Potash (MOP),DAP,,Ammonium Sulphate/SSP/Gypsum/Chirodi,Yes,Yes,Yes,No,No,at the time of sowing with Basal fertilizers,30 days after sowing,at the time of sowing with Basal fertilizers,,,No,No,No,No,No,,,,,,Yes,Yes,No,No,Yes,Yes,No,No,No,No,No,,low,medium,,,medium,low,,,,,,,Amari jate,1,Yes,No,No,No,No,No,,,.,,would try it after observing others and/or learning from other sources,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2150.0,,1100.0,Yes,Yes,No,Yes,matched (3)
B01V03F0087,,Yes,,Yes,7.0,5.0,Yes,Yes,2.0,700.0,2.0,Yes,1000.0,,No,0.0,1700.0,Yes,1.0,1700.0,No,,,,,,,,,,,,,0.0,Nitrogen,,20-20-20,Sulphur fertilizer,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,No,Yes,No,No,No,No,No,No,,,high,,,medium,,,,,,,,Potato anubhav,1,Yes,No,No,No,No,No,,,.,,would try it immediately,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.0,,1700.0,Yes,Yes,No,Yes,matched (3)
B01V03F0088,,Yes,,Yes,,4.0,No,Yes,2.0,220.0,0.0,No,0.0,,No,0.0,220.0,Yes,1.0,220.0,No,,,,,,,,,,,,,0.0,,DAP,DAP,UREA,,No,No,No,No,No,,,,,,No,No,No,No,No,,,,,,Yes,Yes,No,Yes,No,No,No,No,No,No,No,,very low,high,,low,,,,,,,,,Amari jate,1,Yes,No,No,No,No,No,,,,,would try it after observing others and/or learning from other sources,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1090.0,,220.0,Yes,Yes,Yes,Yes,matched (3)
B01V03F0089,,Yes,,Yes,,30.0,No,Yes,2.0,2200.0,4.0,Yes,7620.0,,No,0.0,9820.0,Yes,1.0,9820.0,No,,,,,,,,,,,,,0.0,Nitrogen,Murate of Potash (MOP),DAP,Sulphur fertilizer,,No,No,No,No,No,,,,,,No,No,No,No,No,,,,,,Yes,Yes,No,No,Yes,Yes,No,No,Yes,No,No,,medium,medium,,,high,high,,,medium,,,mobile phone based information,,1,Yes,No,No,No,No,No,,,,,would try it after observing others and/or learning from other sources,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1100.0,,9820.0,Yes,Yes,No,Yes,matched (3)
B01V03F0090,,Yes,,Yes,,17.5,No,Yes,2.0,700.0,1.0,Yes,1600.0,,No,0.0,2300.0,Yes,1.0,2300.0,No,,,,,,,,,,,,,0.0,,,DAP,,none,No,No,No,No,No,,,,,,No,No,No,No,No,,,,,,No,Yes,No,No,No,No,No,No,No,No,No,,,very high,,,,,,,,,,,Potano anubhav,1,Yes,No,No,No,No,No,,,,,would try it immediately,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1185.0,,2300.0,Yes,Yes,No,Yes,matched (3)
B01V03F0091,,Yes,,Yes,7.5,6.0,No,Yes,1.0,140.0,0.0,No,0.0,,No,0.0,140.0,Yes,1.0,140.0,No,,,,,,,,,,,,,0.0,Nitrogen,,DAP,,,Yes,Yes,Yes,Yes,No,at the time of sowing with Basal fertilizers,30 days after sowing,at the time of sowing with Basal fertilizers,,,No,No,No,No,No,,,,,,No,Yes,No,No,Yes,No,No,No,No,No,No,,,very high,,,very high,,,,,,,mobile phone based information,,1,Yes,No,No,No,No,No,,,.,,would try it immediately,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1005.0,,140.0,Yes,Yes,Yes,Yes,matched (3)
B01V03F0092,,Yes,,Yes,15.0,15.0,Yes,Yes,3.0,2600.0,0.0,No,0.0,,No,0.0,2600.0,Yes,1.0,2600.0,No,,,,,,,,,,,,,0.0,Nitrogen,Murate of Potash (MOP),DAP,,,No,No,No,No,No,,,,,,No,No,No,No,No,,,,,,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,No,,high,very high,medium,,very high,low,,,,,,mobile phone based information,,1,Yes,No,No,No,No,No,,,.,,would try it immediately,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.0,,2600.0,Yes,Yes,No,Yes,matched (3)
B01V03F0093,,Yes,,Yes,7.5,7.5,No,Yes,1.0,360.0,0.0,No,0.0,,No,0.0,360.0,Yes,1.0,360.0,No,,,,,,,,,,,,,0.0,Nitrogen,Murate of Potash (MOP),DAP,,Sulphur fertilizer,Yes,Yes,Yes,No,No,at the time of sowing with Basal fertilizers,30 days after sowing,at the time of sowing with Basal fertilizers,,,No,No,No,No,No,,,,,,Yes,Yes,No,No,Yes,No,No,No,No,No,No,,medium,high,,,very high,,,,,,,mobile phone based information,,1,Yes,No,No,No,No,No,,,.,,would try it after observing others and/or learning from other sources,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1050.0,,360.0,Yes,No,,No,matched (3)
B01V03F0094,,Yes,,Yes,40.0,40.0,No,Yes,2.0,1400.0,1.0,No,0.0,,No,0.0,1400.0,Yes,2.0,1400.0,No,,,,,,,,,,,,,0.0,,,DAP,DAP,,No,No,No,No,No,,,,,,No,No,No,No,No,,,,,,No,Yes,No,No,Yes,Yes,No,No,No,No,No,,,medium,,,medium,high,,,,,,,Amari jate,1,Yes,No,No,No,No,No,,,,,would try it after observing others and/or learning from other sources,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2170.0,,1400.0,Yes,Yes,No,Yes,matched (3)
B01V03F0095,,Yes,,Yes,5.0,5.0,Yes,Yes,3.0,1600.0,1.0,No,0.0,,No,0.0,1600.0,Yes,1.0,1600.0,No,,,,,,,,,,,,,0.0,Nitrogen,,DAP,,,No,No,No,No,No,,,,,,No,No,No,No,No,,,,,,No,Yes,No,No,No,No,No,No,No,No,No,,,very high,,,,,,,,,,mobile phone based information,,1,Yes,No,No,No,No,No,,,.,,would try it after observing others and/or learning from other sources,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1100.0,,1600.0,Yes,Yes,No,Yes,matched (3)
B01V03F0096,,Yes,,Yes,,7.5,Yes,Yes,2.0,500.0,0.0,No,0.0,,No,0.0,500.0,Yes,1.0,500.0,No,,,,,,,,,,,,,0.0,,DAP,DAP,,,No,No,No,No,No,,,,,,No,No,No,No,No,,,,,,No,Yes,No,No,No,No,No,No,No,No,No,,,low,,,,,,,,,,,Potani jate,1,Yes,No,No,No,No,No,,,,,would try it after observing others and/or learning from other sources,Yes,9,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,,1,Yes,No,No,No,No,No,No,No,No,,,1100.0,,500.0,Yes,Yes,No,Yes,matched (3)
B01V04F0097,,Yes,,Yes,10.0,10.0,No,Yes,2.0,640.0,0.0,No,0.0,,No,0.0,640.0,Yes,1.0,640.0,No,,,,,,,,,,,,,0.0,Nitrogen,DAP,DAP,DAP,,,Yes,,,,,30 days after sowing,,,,,,,,,,,,,,No,Yes,No,No,Yes,Yes,No,No,No,No,No,,,very high,,,very high,medium,,,,,,,Potano anubhav,1,Yes,No,No,No,No,No,,,.,,would try it immediately,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1111.0,,640.0,Yes,Yes,No,Yes,matched (3)
B01V04F0100,,Yes,,Yes,,,No,Yes,1.0,100.0,0.0,No,0.0,,No,0.0,100.0,Yes,1.0,100.0,No,,,,,,,,,,,,,0.0,Nitrogen,DAP,DAP,UREA,,No,No,No,No,No,,,,,,No,No,No,No,No,,,,,,Yes,Yes,Yes,No,No,No,No,No,No,No,Yes,Anubhav,high,medium,medium,,,,,,,,very high,mobile phone based information,,1,Yes,No,No,No,No,No,,,,,would try it after observing others and/or learning from other sources,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.0,,100.0,Yes,Yes,Yes,Yes,matched (3)
B01V04F0101,,Yes,,Yes,,5.0,Yes,Yes,3.0,1120.0,1.0,Yes,1600.0,,No,0.0,2720.0,Yes,1.0,2720.0,No,,,,,,,,,,,,,0.0,Potash,,DAP,,,No,No,No,No,No,,,,,,No,No,No,No,No,,,,,,No,Yes,No,No,Yes,Yes,No,No,No,No,No,,,medium,,,low,medium,,,,,,mobile phone based information,,1,Yes,No,No,No,No,No,,,,,would try it after observing others and/or learning from other sources,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.0,,2720.0,Yes,Yes,No,Yes,matched (3)
B01V04F0102,,Yes,,Yes,7.5,5.0,No,Yes,3.0,300.0,1.0,Yes,240.0,,No,0.0,540.0,Yes,1.0,540.0,No,,,,,,,,,,,,,0.0,,,DAP,,Sulphur fertilizer,,,,,,,,,,,,,,,,,,,,,No,No,No,No,Yes,Yes,No,No,No,No,No,,,,,,medium,high,,,,,,,Potano anubhav,,,,,,,,,,.,,would try it after observing others and/or learning from other sources,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1100.0,,540.0,Yes,Yes,No,Yes,matched (3)
B01V04F0103,,Yes,,Yes,10.0,10.0,No,Yes,3.0,2000.0,0.0,No,0.0,,No,0.0,2000.0,Yes,1.0,2000.0,No,,,,,,,,,,,,,0.0,,,DAP,,,Yes,No,No,No,No,30 days after sowing,,,,,No,No,No,No,No,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,.,medium,medium,low,medium,very high,medium,,,medium,low,,other farmers,,.d,No,No,No,No,Yes,No,,Once a week,8,Before 2018,would try it after observing others and/or learning from other sources,Yes,4,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,,6,No,No,No,No,No,Yes,No,No,No,,,1100.0,,2000.0,Yes,Yes,No,Yes,matched (3)
B01V04F0104,,Yes,,Yes,,5.0,Yes,Yes,4.0,2600.0,1.0,No,0.0,,No,0.0,2600.0,Yes,4.0,2600.0,No,,,,,,,,,,,,,0.0,,DAP,DAP,,,No,No,Yes,No,No,,,at the time of sowing with Basal fertilizers,,,No,No,No,No,No,,,,,,No,Yes,No,Yes,Yes,Yes,No,No,Yes,No,No,,,very high,,high,medium,,,,medium,,,mobile phone based information,,.d,No,No,No,No,Yes,No,,Once a week,.d,Since June /Sowing cotton 2018,would try it immediately,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4665.0,,2600.0,Yes,Yes,No,Yes,matched (3)
